point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_1_1,1,1,1,1,ATPRH24,ATPMC65,ATPMC65,DeuceCourt,175 KPH,Kick,NA,-11.514,-0.943,3.057,8,Unforced Error,NA,False,NA,ForeHand,1.84 Metre,NA,Wide Error,False,False,True,3.895,0.862,0.033,T,,,,-11.718,-1.514,1.139,10.435,4.147,0.029,13.822,2.546,1.536,0.0,1.111,1.693,-8.074,0.236,0.033,2897.16,0,0,0,0,0,0,0,0
NA,1,1,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_1_2_2,1,1,2,2,ATPRH24,ATPMC65,ATPMC65,AdCourt,156 KPH,Slice,NA,-11.55,0.505,2.972,0,DoubleFault,NA,False,NA,BackHand,1.53 Metre,NA,NA,False,False,True,6.467,-2.446,0.034,Body,,,,-11.55,0.505,2.972,6.467,-2.446,0.034,,,,,,,,,,NA,1,1,0,0,0,0,0,1
1_1_3_1,1,1,3,1,ATPRH24,ATPMC65,ATPRH24,DeuceCourt,198 KPH,Kick,NA,-11.449,-0.796,3.002,3,Unforced Error,NA,False,NA,BackHand,3.23 Metre,NA,Wide Error,False,False,True,4.265,0.325,0.034,T,,,,15.77,-2.798,1.205,-8.598,4.99,0.034,13.727,1.003,1.548,0.0,1.183,4.546,-8.222,1.684,0.034,2014.62,0,0,0,0,1,0,0,2
1_1_4_1,1,1,4,1,ATPRH24,ATPMC65,ATPRH24,AdCourt,183 KPH,Slice,NA,-11.469,0.672,3.01,3,Winner,NA,False,NA,ForeHand,0.92 Metre,Cross Court,NA,False,False,True,4.754,-0.863,0.035,T,,,,-10.86,-1.714,1.018,0.416,3.159,0.031,13.936,-1.201,1.427,0.0,-1.155,2.353,-7.61,-1.429,0.032,3701.64,0,0,0,0,0,0,1,2
1_1_5_1,1,1,5,1,ATPRH24,ATPMC65,ATPRH24,DeuceCourt,196 KPH,Flat,NA,-11.412,-0.897,2.988,29,Unforced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,4.334,0.436,0.034,T,,,,13.666,2.939,0.808,,,,13.949,1.323,1.401,0.0,-0.42,1.316,-4.928,-1.085,0.032,3667.74,0,0,0,0,0,0,2,2
NA,1,1,6,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,2
1_1_6_2,1,1,6,2,ATPRH24,ATPMC65,ATPRH24,AdCourt,146 KPH,Slice,NA,-11.454,0.721,2.973,4,Unforced Error,NA,False,NA,ForeHand,1.35 Metre,NA,NA,False,False,True,4.421,-1.594,0.034,Body,,,,-13.269,-4.047,1.283,7.781,0.009,0.036,10.668,-2.018,1.446,0.0,-0.517,2.52,-11.375,1.241,0.033,1918.8,0,0,0,0,0,0,3,2
1_2_1_1,1,2,1,1,ATPMC65,ATPRH24,ATPRH24,DeuceCourt,167 KPH,Slice,NA,-11.417,-1.2,2.918,14,Winner,NA,False,NA,BackHand,1.59 Metre,Down the Line,NA,False,False,True,6.229,3.906,0.034,Wide,,,,11.791,-4.339,1.24,-11.67,-3.582,0.031,12.0,6.162,1.188,0.0,1.977,1.874,-8.278,-0.79,0.033,1658.7,0,0,0,0,0,0,0,0
NA,1,2,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_2_2_2,1,2,2,2,ATPMC65,ATPRH24,ATPMC65,AdCourt,132 KPH,Kick,NA,-11.583,1.066,3.027,7,Unforced Error,NA,True,NA,BackHand,0.81 Metre,NA,Net Error,False,False,True,4.465,-3.406,0.036,Wide,,,,6.531,-1.145,1.156,0.099,1.291,0.034,12.046,-5.3,1.851,0.0,-1.163,2.453,-9.945,2.177,0.033,2102.58,0,0,0,0,0,0,0,1
NA,1,2,3,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,1
1_2_3_2,1,2,3,2,ATPMC65,ATPRH24,ATPMC65,DeuceCourt,157 KPH,Kick,NA,-11.792,-1.175,2.971,11,Unforced Error,NA,False,NA,ForeHand,1.97 Metre,NA,Wide Error,False,False,True,3.461,2.643,0.034,Body,,,,12.018,1.171,1.262,-11.54,4.615,0.03,11.415,5.246,1.711,0.0,1.017,1.164,-5.82,-1.009,0.033,2147.28,0,0,0,0,0,0,1,1
1_2_4_1,1,2,4,1,ATPMC65,ATPRH24,ATPMC65,AdCourt,190 KPH,Flat,NA,-11.605,0.727,2.952,1,Forced Error,NA,True,NA,BackHand,0.14 Metre,NA,NA,False,False,True,5.221,-3.467,0.036,Wide,,,,12.364,-5.206,1.107,-0.165,-0.373,0.035,12.364,-5.206,1.107,-0.0,-0.436,0.138,-0.165,-0.373,0.035,1132.14,0,0,0,0,0,0,2,1
